Voxel count,Max Feret Diameter (nm),Distance,Contact_Type,Distance to closest DSM (nm)
2.0,9.793851182527373,16nm,ER-MT,2318.9686544355936
2.0,9.793621962626489,16nm,ER-MT,2300.034793734085
2.0,9.79364038807168,16nm,ER-MT,1337.9626579990145
2.0,9.793621962626489,16nm,ER-MT,2324.13776757312
2.0,9.793666497141947,16nm,ER-MT,955.0539061820018
2.0,9.793621962626489,16nm,ER-MT,2296.7001314100344
2.0,9.793621962626489,16nm,ER-MT,2492.311296009575
2.0,9.7937143053192,16nm,ER-MT,2806.3327590643894
2.0,9.79364038807168,16nm,ER-MT,1320.684646088921
2.0,9.793666497141947,16nm,ER-MT,1926.51395991561
2.0,9.793621962626489,16nm,ER-MT,2328.6734176508617
2.0,9.793825073457109,16nm,ER-MT,1319.2058077038382
2.0,9.793621962626489,16nm,ER-MT,468.7686043780559
3.0,13.26345495762044,16nm,ER-MT,435.2654343620088
3.0,13.263881245023065,16nm,ER-MT,2317.9750314739067
3.0,11.99957902439917,16nm,ER-MT,2433.8085040653823
3.0,13.263540022089703,16nm,ER-MT,2372.107928749756
3.0,11.99912250726003,16nm,ER-MT,1087.977921088168
3.0,13.26346948592982,16nm,ER-MT,2727.5307274976512
3.0,13.26357242570313,16nm,ER-MT,529.8150540511415
3.0,9.79783042464035,16nm,ER-MT,2327.948322999873
3.0,13.26345495762044,16nm,ER-MT,2869.8989353870274
3.0,13.26346948592982,16nm,ER-MT,2294.759269716451
3.0,11.997049905769035,16nm,ER-MT,2463.7174647068605
3.0,13.26346948592982,16nm,ER-MT,2336.547822778812
3.0,13.26345495762044,16nm,ER-MT,776.2267841826542
3.0,11.996973546216632,16nm,ER-MT,2714.0495149069466
3.0,13.26346948592982,16nm,ER-MT,1970.2629288076423
3.0,11.99704912618647,16nm,ER-MT,2805.2436391590163
3.0,13.263642961863017,16nm,ER-MT,421.2552653370949
3.0,13.263642961863017,16nm,ER-MT,2299.638254044112
3.0,13.263642961863017,16nm,ER-MT,2188.4532088733977
3.0,13.263437082316392,16nm,ER-MT,2122.285422956338
3.0,11.997144813787289,16nm,ER-MT,2128.311962223961
3.0,13.263866716713684,16nm,ER-MT,515.7673967914889
4.0,16.899551213695368,16nm,ER-MT,2476.2391603871947
4.0,16.89951800485069,16nm,ER-MT,2426.737864880124
4.0,12.648807461590666,16nm,ER-MT,2129.567064912408
4.0,16.89951800485069,16nm,ER-MT,2334.2663553194143
4.0,14.965525821663409,16nm,ER-MT,2330.1743112824624
4.0,14.96534474608622,16nm,ER-MT,505.4265557191684
4.0,12.64859232320003,16nm,ER-MT,2719.8263978789328
4.0,13.266354724637072,16nm,ER-MT,1031.3331131328596
4.0,13.26367536547644,16nm,ER-MT,2298.1662368692923
4.0,14.965467347395997,16nm,ER-MT,418.2630846116808
4.0,14.965924755246368,16nm,ER-MT,1325.6122883831267
4.0,13.263848841409638,16nm,ER-MT,1110.8555781902396
4.0,16.97059181248487,16nm,ER-MT,580.1240945402242
4.0,14.96531487811254,16nm,ER-MT,1739.6552038917434
4.0,16.899303754239877,16nm,ER-MT,865.221352341905
4.0,14.965677029266915,16nm,ER-MT,1762.257625159691
4.0,12.64873948652643,16nm,ER-MT,345.8554544977233
4.0,16.89952730590772,16nm,ER-MT,888.7744229468808
5.0,14.964734076392489,16nm,ER-MT,2464.46097662556
5.0,17.435521663122383,16nm,ER-MT,2292.8516045794822
5.0,20.66861475031243,16nm,ER-MT,2358.321353312931
5.0,12.64902291248176,16nm,ER-MT,2128.6127775965724
5.0,18.30694625522189,16nm,ER-MT,2331.2622943194583
5.0,13.263487361233864,16nm,ER-MT,555.4961717280094
6.0,18.306995249067437,16nm,ER-MT,803.7313250497391
6.0,24.43793504744201,16nm,ER-MT,798.208020569291
6.0,24.437711495774167,16nm,ER-MT,4182.894826953998
7.0,21.76905656750084,16nm,ER-MT,584.109557166812
7.0,18.32557697801191,16nm,ER-MT,459.0599189668865
7.0,21.908782989881374,16nm,ER-MT,2830.598532455042
8.0,18.325528993123065,16nm,ER-MT,2697.512854865636
8.0,17.435547489601145,16nm,ER-MT,346.8256011274207
8.0,18.32532823533448,16nm,ER-MT,494.8858531861333
8.0,14.964734076392489,16nm,ER-MT,2308.3362066245168
8.0,23.655499447761013,16nm,ER-MT,413.1053117362171
8.0,32.21242934310942,16nm,ER-MT,772.2589998593321
9.0,26.926188531342127,16nm,ER-MT,2697.474428714486
9.0,20.37533668632321,16nm,ER-MT,2288.139967276948
9.0,20.392096620992767,16nm,ER-MT,2761.2229587248294
10.0,29.1167352462014,16nm,ER-MT,403.048375119397
10.0,21.50439841155113,16nm,ER-MT,597.8227477498876
10.0,17.888558010677936,16nm,ER-MT,2860.506356228143
11.0,36.1534107624807,16nm,ER-MT,650.4275233965018
11.0,44.03558789723048,16nm,ER-MT,2719.491021707654
12.0,26.914892879055323,16nm,ER-MT,1073.8118589870282
12.0,25.917429688411648,16nm,ER-MT,306.6202793888806
12.0,21.540392074289606,16nm,ER-MT,1521.9618489936693
12.0,32.97887195377997,16nm,ER-MT,543.8088237497141
12.0,36.913669182708006,16nm,ER-MT,2307.9305719875265
12.0,24.63191755605872,16nm,ER-MT,494.9989715896663
13.0,23.660970134629217,16nm,ER-MT,2332.4939775193343
13.0,36.15363478370736,16nm,ER-MT,639.1118745341373
13.0,21.53457294624676,16nm,ER-MT,1751.2966223875992
13.0,28.56542489794273,16nm,ER-MT,2342.5695871992502
13.0,25.830635329426222,16nm,ER-MT,481.23177975867293
14.0,44.45186666901493,16nm,ER-MT,450.8835900196573
15.0,23.567904456111208,16nm,ER-MT,2313.293634870206
15.0,25.611493639190645,16nm,ER-MT,1753.045353325433
16.0,29.1179697776344,16nm,ER-MT,1902.390067698434
17.0,36.877480615661455,16nm,ER-MT,425.807456849725
17.0,21.54022503529039,16nm,ER-MT,1886.350901258993
19.0,25.830816485631843,16nm,ER-MT,2249.031695100712
21.0,48.82336669372942,16nm,ER-MT,2715.699565669638
22.0,36.87765234575568,16nm,ER-MT,2774.472250166582
23.0,31.23208944571062,16nm,ER-MT,365.9726814930764
23.0,27.99580889988936,16nm,ER-MT,2644.919732119888
23.0,31.4621486817926,16nm,ER-MT,2333.042630198179
23.0,28.28399526587141,16nm,ER-MT,2558.577762101777
23.0,23.993947092433267,16nm,ER-MT,2247.8825485450216
23.0,29.11748473693995,16nm,ER-MT,564.9637273563712
25.0,32.73064800875535,16nm,ER-MT,2472.54047280876
25.0,29.117311262791038,16nm,ER-MT,2394.20955949754
27.0,37.91537113857697,16nm,ER-MT,390.0563854131178
27.0,44.03513985477717,16nm,ER-MT,1950.3640942275524
28.0,29.117649365650788,16nm,ER-MT,2296.797902090475
30.0,47.0532628878532,16nm,ER-MT,3368.2113098620903
31.0,29.117429860703,16nm,ER-MT,2402.1956051001325
32.0,36.60706398394573,16nm,ER-MT,1962.0763396233087
33.0,34.40351996153115,16nm,ER-MT,327.1452158060129
34.0,38.76013188271919,16nm,ER-MT,559.6713208433357
35.0,47.48964432920855,16nm,ER-MT,400.25992120718
37.0,38.76354015345412,16nm,ER-MT,395.6968726015475
41.0,39.99948773427817,16nm,ER-MT,1431.7597560875583
43.0,52.64455294585474,16nm,ER-MT,2278.090505569708
48.0,61.12625350139621,16nm,ER-MT,1268.8830111073912
51.0,41.17682366878381,16nm,ER-MT,3069.191279791994
51.0,32.98214006271332,16nm,ER-MT,2699.0962851414224
56.0,30.459798129429352,16nm,ER-MT,1095.5108109556022
57.0,41.74542972381693,16nm,ER-MT,2576.8570139916847
61.0,85.50893456241805,16nm,ER-MT,2309.164301550481
66.0,48.82349506622473,16nm,ER-MT,3520.338623275165
70.0,63.24362682823759,16nm,ER-MT,492.2763423564902
71.0,43.264490880738926,16nm,ER-MT,1075.546379070147
71.0,45.94263930848379,16nm,ER-MT,1819.4900803791825
74.0,36.22159869057339,16nm,ER-MT,2294.250180057133
75.0,61.18856081757423,16nm,ER-MT,2494.5829864009283
80.0,53.65223611073189,16nm,ER-MT,423.5091353166354
81.0,71.55443541190958,16nm,ER-MT,959.5748906576771
83.0,88.54338387221286,16nm,ER-MT,381.2820352777635
84.0,64.00000529538374,16nm,ER-MT,379.66302102177
85.0,44.62788464851853,16nm,ER-MT,2697.388254091493
86.0,60.48430585886198,16nm,ER-MT,2694.046770557179
86.0,116.61250610976435,16nm,ER-MT,1040.8688240204356
90.0,52.60250963897756,16nm,ER-MT,420.5520269806584
93.0,56.14270692732556,16nm,ER-MT,2355.300466660992
93.0,54.45712549126949,16nm,ER-MT,2505.574684619205
94.0,44.71824416832354,16nm,ER-MT,2298.409754075692
100.0,59.40502365903067,16nm,ER-MT,2642.925664986251
104.0,48.90242739371903,16nm,ER-MT,549.9964004229696
114.0,70.86252148166018,16nm,ER-MT,2288.2552457303973
119.0,70.86268168765199,16nm,ER-MT,1069.1379657146172
126.0,63.24360703117205,16nm,ER-MT,2278.104602737585
134.0,87.69774864701621,16nm,ER-MT,775.5153319521924
134.0,57.26672045585352,16nm,ER-MT,519.9077008910535
135.0,104.99413484408444,16nm,ER-MT,2293.995521540637
136.0,71.36723518255386,16nm,ER-MT,458.8856086229498
142.0,49.750862770335225,16nm,ER-MT,2911.8625661794795
142.0,68.36589845690676,16nm,ER-MT,2308.0310711520724
142.0,85.81010296647246,16nm,ER-MT,2289.7511371411383
146.0,107.11223691471324,16nm,ER-MT,2341.9001990987454
150.0,88.75552003615402,16nm,ER-MT,3094.728526775725
155.0,72.3068215249614,16nm,ER-MT,452.9194086444477
156.0,65.61607470795809,16nm,ER-MT,3377.843086127541
162.0,104.000037026708,16nm,ER-MT,2135.7602690841304
166.0,89.44232821904839,16nm,ER-MT,471.8474144738138
166.0,64.42514105876215,16nm,ER-MT,2806.552174661192
167.0,96.3321596497118,16nm,ER-MT,2327.622041775612
173.0,71.47101575445755,16nm,ER-MT,422.7718193305918
176.0,77.25196807381498,16nm,ER-MT,1675.6229115344468
180.0,57.222902946960055,16nm,ER-MT,1294.3074807481023
183.0,135.99992598756216,16nm,ER-MT,2837.534111677087
195.0,100.57850319514564,16nm,ER-MT,509.9490181237343
201.0,75.13806766732617,16nm,ER-MT,2635.499185998924
203.0,82.20120253997165,16nm,ER-MT,505.331570366252
209.0,93.74777839314211,16nm,ER-MT,281.0551507081982
216.0,71.64912405743917,16nm,ER-MT,515.6122711014177
217.0,80.99310448742672,16nm,ER-MT,1449.667479391792
218.0,135.35123898080894,16nm,ER-MT,545.1898914543563
219.0,80.18925185659617,16nm,ER-MT,387.0090381496994
221.0,103.99980965303256,16nm,ER-MT,144.27750727463717
223.0,87.3521532933209,16nm,ER-MT,2422.739044050104
224.0,108.84407892994147,16nm,ER-MT,1308.1162251182832
229.0,128.9948066690937,16nm,ER-MT,1776.5539723768595
231.0,70.74612534132933,16nm,ER-MT,477.14149786770577
243.0,57.94427972901099,16nm,ER-MT,2208.5869204602204
246.0,104.000037026708,16nm,ER-MT,2785.094693535939
254.0,76.05649661579551,16nm,ER-MT,2249.6399196825223
257.0,109.14499539593014,16nm,ER-MT,2778.054067675839
259.0,88.75596807860732,16nm,ER-MT,2308.2218376657693
261.0,58.0945619854833,16nm,ER-MT,2013.089215324726
266.0,90.21268570101785,16nm,ER-MT,2295.0869151827646
271.0,113.77120335571182,16nm,ER-MT,2237.9704205377493
274.0,78.76722693962328,16nm,ER-MT,2311.937805643538
282.0,100.23429118594755,16nm,ER-MT,1439.8277699001485
285.0,96.47440338411258,16nm,ER-MT,3438.446128711803
291.0,84.07628366094565,16nm,ER-MT,876.4108656578173
292.0,109.14524859281514,16nm,ER-MT,609.2355988585041
296.0,85.2944420029056,16nm,ER-MT,2381.942067586351
302.0,64.10037498885559,16nm,ER-MT,398.9987646946247
307.0,113.83840660075344,16nm,ER-MT,2301.067524967948
308.0,89.81044294617871,16nm,ER-MT,2456.74573307042
310.0,66.84813659485549,16nm,ER-MT,2328.3091650228016
314.0,86.16199888012805,16nm,ER-MT,131.575077944035
317.0,113.8383018348576,16nm,ER-MT,316.7333204601164
318.0,104.68928643698212,16nm,ER-MT,1963.96740648197
323.0,107.67432715494115,16nm,ER-MT,272.9981645188673
325.0,168.00004232209176,16nm,ER-MT,680.9875117141928
325.0,89.8822480875726,16nm,ER-MT,656.4632712979801
326.0,107.99999472510537,16nm,ER-MT,2756.5138225327246
334.0,102.17470381973376,16nm,ER-MT,417.6314121195901
335.0,66.20237088728754,16nm,ER-MT,458.1877419695957
340.0,109.17559698166536,16nm,ER-MT,1317.342821494094
346.0,93.2820608270804,16nm,ER-MT,1231.909095622541
349.0,121.40798290020308,16nm,ER-MT,244.4258484501916
352.0,117.627801114019,16nm,ER-MT,2366.300122957909
359.0,124.05314224445937,16nm,ER-MT,524.2442284725257
364.0,94.32734715591114,16nm,ER-MT,2102.2121927671838
366.0,102.21039701170496,16nm,ER-MT,1353.4607887777383
369.0,112.91063926449316,16nm,ER-MT,1961.4851680671563
373.0,124.45076359157028,16nm,ER-MT,2125.359287674655
386.0,107.3695312008486,16nm,ER-MT,3404.9328405671986
400.0,126.74228824386896,16nm,ER-MT,3051.47568724351
407.0,91.378961767796,16nm,ER-MT,544.5291435535182
421.0,104.9744608705508,16nm,ER-MT,1839.9434793536784
432.0,111.30082664700572,16nm,ER-MT,465.06775674970413
433.0,123.40563828262718,16nm,ER-MT,294.7541304365586
438.0,82.0200658418674,16nm,ER-MT,3762.677806662396
444.0,91.21368433483184,16nm,ER-MT,2489.922053428017
451.0,165.93817586789856,16nm,ER-MT,2335.893896088237
453.0,190.01840637387045,16nm,ER-MT,2279.6632492827484
455.0,130.38057027533475,16nm,ER-MT,2289.307303726673
469.0,132.10680219533978,16nm,ER-MT,4072.127467225073
470.0,95.3194274987692,16nm,ER-MT,2274.860889883712
471.0,123.18732936959904,16nm,ER-MT,2208.8620426075067
472.0,109.30835948785506,16nm,ER-MT,364.61486274674826
476.0,137.78770093843124,16nm,ER-MT,233.1351680595617
479.0,115.42661542533838,16nm,ER-MT,1971.0666947503341
488.0,98.405410852205,16nm,ER-MT,1078.3987818285825
489.0,141.21042028207825,16nm,ER-MT,2024.2885057086824
490.0,232.6857149292904,16nm,ER-MT,2457.117034282419
492.0,135.88209889905036,16nm,ER-MT,960.0166777090635
498.0,215.03373223443248,16nm,ER-MT,2193.5577478870982
501.0,114.4988121744705,16nm,ER-MT,351.5906712436845
509.0,123.99491972399886,16nm,ER-MT,2335.1026356976945
509.0,102.5231427092906,16nm,ER-MT,1668.4412003087346
532.0,131.20928347249898,16nm,ER-MT,2911.010824391269
534.0,130.1182277657345,16nm,ER-MT,2087.9886051261565
544.0,139.53895259320296,16nm,ER-MT,2392.32440435444
552.0,129.53454855746182,16nm,ER-MT,980.1469786907546
570.0,163.99993023401117,16nm,ER-MT,2315.0776087277336
574.0,100.57870776593342,16nm,ER-MT,660.3877409361303
575.0,124.9086970521886,16nm,ER-MT,404.0792020987283
595.0,139.99999737279722,16nm,ER-MT,2754.09797723114
627.0,204.00000266818097,16nm,ER-MT,3541.416617736104
629.0,192.00024325982668,16nm,ER-MT,2567.517185525503
635.0,139.9984117604962,16nm,ER-MT,313.8917179512646
646.0,149.92417013670905,16nm,ER-MT,2198.461288571707
665.0,129.09758301713785,16nm,ER-MT,612.5226263975492
673.0,200.03902280427977,16nm,ER-MT,2696.9048576575005
679.0,206.467124335502,16nm,ER-MT,1997.846766244038
725.0,231.75531422485224,16nm,ER-MT,2302.072061866056
741.0,159.69337913793862,16nm,ER-MT,2260.003611809225
769.0,159.24683480117528,16nm,ER-MT,336.428286118462
774.0,191.4074283558154,16nm,ER-MT,827.1493356915016
804.0,186.04089654222165,16nm,ER-MT,2210.009824921144
836.0,153.86519045695812,16nm,ER-MT,783.2854294065328
930.0,218.576178211769,16nm,ER-MT,2474.335587976384
970.0,199.05408421288723,16nm,ER-MT,1579.1085843375186
990.0,172.3084941112141,16nm,ER-MT,2262.476527903345
993.0,177.52282829138738,16nm,ER-MT,331.2280227873998
1007.0,187.4865067629545,16nm,ER-MT,511.04598242091015
1022.0,268.8046376405106,16nm,ER-MT,2650.575879670214
1122.0,244.1419490191165,16nm,ER-MT,2188.073267461732
1164.0,281.49523935841665,16nm,ER-MT,2360.874532314483
1206.0,267.21958705536764,16nm,ER-MT,2165.9216145053506
1493.0,393.97458069117135,16nm,ER-MT,2676.517169675208
1802.0,496.0002115694806,16nm,ER-MT,2375.629719608696
2171.0,506.6748335602081,16nm,ER-MT,2327.096126464312
2184.0,451.7064409044039,16nm,ER-MT,2692.8794341074536
4014.0,445.4492937795836,16nm,ER-MT,559.6713208433357
1.0,6.928179222635396,20nm,ER-MT,2652.482635312481
1.0,6.9280474970431385,20nm,ER-MT,456.3858055917081
1.0,6.928112680486154,20nm,ER-MT,2310.868239874253
1.0,6.928178543282282,20nm,ER-MT,2656.102424225537
1.0,6.928376131670667,20nm,ER-MT,2406.288558631786
1.0,6.928376131670667,20nm,ER-MT,1673.955807746097
1.0,6.9280474970431385,20nm,ER-MT,2321.244437553105
1.0,6.9280474970431385,20nm,ER-MT,2410.752586001763
1.0,6.928080428441202,20nm,ER-MT,482.67588681483176
1.0,6.9280474970431385,20nm,ER-MT,2589.3752990668872
1.0,6.9280474970431385,20nm,ER-MT,2376.7574930388946
1.0,6.928310948227652,20nm,ER-MT,2494.759200999397
1.0,6.9280474970431385,20nm,ER-MT,2508.8452275667805
1.0,6.928574399412166,20nm,ER-MT,2406.800376775209
1.0,6.9280474970431385,20nm,ER-MT,1785.3537883638635
1.0,6.9280474970431385,20nm,ER-MT,837.2239790332969
1.0,6.9280474970431385,20nm,ER-MT,2422.8049824159825
1.0,6.9280474970431385,20nm,ER-MT,1125.2305966991116
1.0,6.928112680486154,20nm,ER-MT,1130.0478490738897
1.0,6.928112680486154,20nm,ER-MT,1121.898435485491
1.0,6.928112680486154,20nm,ER-MT,1522.9865084620542
1.0,6.928343879625715,20nm,ER-MT,476.9738097820664
1.0,6.9280474970431385,20nm,ER-MT,1825.6571365782293
1.0,6.928112680486154,20nm,ER-MT,2411.2437131407205
1.0,6.928178543282282,20nm,ER-MT,1800.4000139626442
1.0,6.928179222635396,20nm,ER-MT,2512.808805477107
1.0,6.928310948227652,20nm,ER-MT,2397.4052965058945
1.0,6.928080428441202,20nm,ER-MT,359.3104622723331
1.0,6.9280474970431385,20nm,ER-MT,312.51238397089764
1.0,6.9280474970431385,20nm,ER-MT,999.271719592798
1.0,6.9280474970431385,20nm,ER-MT,2710.353555812617
1.0,6.9280474970431385,20nm,ER-MT,2749.3329071148764
1.0,6.928179222635396,20nm,ER-MT,2470.2646896912483
1.0,6.928112680486154,20nm,ER-MT,380.33670080039883
1.0,6.928310948227652,20nm,ER-MT,2333.515794816776
1.0,6.928080428441202,20nm,ER-MT,512.5777988723712
1.0,6.928179222635396,20nm,ER-MT,2757.8630579228047
1.0,6.928376131670667,20nm,ER-MT,1409.555920872663
1.0,6.928112680486154,20nm,ER-MT,2306.8384962243726
1.0,6.928112680486154,20nm,ER-MT,2310.387117177015
1.0,6.9280474970431385,20nm,ER-MT,2300.3894966677763
1.0,6.9280474970431385,20nm,ER-MT,2761.231598924496
1.0,6.928113359839267,20nm,ER-MT,405.6599607338285
1.0,6.9280474970431385,20nm,ER-MT,2679.668568816851
1.0,6.928112680486154,20nm,ER-MT,251.1414152195357
1.0,6.9280474970431385,20nm,ER-MT,2421.401177343796
1.0,6.928112680486154,20nm,ER-MT,327.1696868978325
1.0,6.928244406078411,20nm,ER-MT,2677.1358534460887
1.0,6.9280474970431385,20nm,ER-MT,322.3910596261703
1.0,6.9280474970431385,20nm,ER-MT,2372.725020904909
1.0,6.9280474970431385,20nm,ER-MT,2294.414116477128
1.0,6.928112680486154,20nm,ER-MT,2760.15362032922
1.0,6.928112680486154,20nm,ER-MT,2767.852720353403
1.0,6.928112680486154,20nm,ER-MT,343.5578719290789
1.0,6.928112680486154,20nm,ER-MT,2775.5534119933145
1.0,6.928112680486154,20nm,ER-MT,2307.1922896633623
1.0,6.9280474970431385,20nm,ER-MT,2429.745563858887
1.0,6.928113359839267,20nm,ER-MT,252.15868504346872
1.0,6.9280474970431385,20nm,ER-MT,271.7057157042291
1.0,6.928112680486154,20nm,ER-MT,2673.179324119701
1.0,6.928112680486154,20nm,ER-MT,2634.4850994064477
1.0,6.9280474970431385,20nm,ER-MT,300.5328608196578
1.0,6.928507857262924,20nm,ER-MT,2744.40230896289
1.0,6.928112680486154,20nm,ER-MT,2338.5089207295096
1.0,6.928112680486154,20nm,ER-MT,328.7795493633894
1.0,6.928112680486154,20nm,ER-MT,2425.9034034912474
1.0,6.928310948227652,20nm,ER-MT,380.610032379991
1.0,6.9280474970431385,20nm,ER-MT,2764.628106888267
1.0,6.928310948227652,20nm,ER-MT,2278.459078297601
1.0,6.928112680486154,20nm,ER-MT,416.6533358329616
1.0,6.9280474970431385,20nm,ER-MT,354.2428430591827
1.0,6.928112680486154,20nm,ER-MT,2510.9231955866558
1.0,6.928129146185186,20nm,ER-MT,2042.261485257768
1.0,6.928080428441202,20nm,ER-MT,1041.0533377580578
1.0,6.9280474970431385,20nm,ER-MT,2394.6406599861803
1.0,6.9280474970431385,20nm,ER-MT,2339.767434023088
1.0,6.928145611884218,20nm,ER-MT,1068.8984275475375
1.0,6.9280474970431385,20nm,ER-MT,2652.675675562932
1.0,6.9280474970431385,20nm,ER-MT,2653.5078632150544
1.0,6.9280474970431385,20nm,ER-MT,2682.4047836271347
1.0,6.9280474970431385,20nm,ER-MT,358.0614418297046
1.0,6.9280474970431385,20nm,ER-MT,598.5181701362308
1.0,6.928376131670667,20nm,ER-MT,1010.069354379084
1.0,6.928112680486154,20nm,ER-MT,371.1387819294032
1.0,6.928112680486154,20nm,ER-MT,2765.990529951523
1.0,6.9280474970431385,20nm,ER-MT,846.3190965812828
1.0,6.928178543282282,20nm,ER-MT,1768.099537002854
1.0,6.9280474970431385,20nm,ER-MT,501.02295290344045
1.0,6.928310948227652,20nm,ER-MT,2602.967470011208
1.0,6.928310948227652,20nm,ER-MT,1327.6204526846414
1.0,6.9280474970431385,20nm,ER-MT,1323.129595220962
1.0,6.9280474970431385,20nm,ER-MT,2480.8837224554736
1.0,6.9280474970431385,20nm,ER-MT,1056.9314099484473
1.0,6.928310948227652,20nm,ER-MT,989.7474910758319
1.0,6.928112680486154,20nm,ER-MT,2452.248054396477
1.0,6.9280474970431385,20nm,ER-MT,2396.53081735014
1.0,6.928112680486154,20nm,ER-MT,2302.3430912871845
1.0,6.928178543282282,20nm,ER-MT,1793.3298295247369
1.0,6.928310948227652,20nm,ER-MT,2455.3125967941014
1.0,6.928113359839267,20nm,ER-MT,1370.16206736007
1.0,6.928112680486154,20nm,ER-MT,2777.791905828053
1.0,6.928112680486154,20nm,ER-MT,674.2936875525629
1.0,6.928310948227652,20nm,ER-MT,2646.9817839824827
1.0,6.928112680486154,20nm,ER-MT,474.1814052522386
1.0,6.928112680486154,20nm,ER-MT,549.8799851011427
1.0,6.928112680486154,20nm,ER-MT,2696.4687549480004
1.0,6.9280474970431385,20nm,ER-MT,2252.131480418029
1.0,6.9280474970431385,20nm,ER-MT,2620.012082843459
1.0,6.9280474970431385,20nm,ER-MT,2461.550820953562
1.0,6.928080428441202,20nm,ER-MT,795.0748681651021
1.0,6.928376131670667,20nm,ER-MT,2454.5565793232527
